Quadro (imagem),min_val,max_val
img_frame_00000.jpg,162624.0,1099522304.0
img_frame_00001.jpg,1964864.0,1099500800.0
img_frame_00002.jpg,4968320.0,1099527168.0
img_frame_00003.jpg,9467456.0,1099287808.0
img_frame_00004.jpg,7906496.0,1098690560.0
img_frame_00005.jpg,3585216.0,1098148864.0
img_frame_00006.jpg,6083712.0,1097758464.0
img_frame_00007.jpg,6471040.0,1097555712.0
img_frame_00008.jpg,3337280.0,1097025024.0
img_frame_00009.jpg,13769792.0,1097101824.0
img_frame_00010.jpg,14182464.0,1097216768.0
img_frame_00011.jpg,18585152.0,1097327872.0
img_frame_00012.jpg,25175808.0,1097181184.0
img_frame_00013.jpg,30968640.0,1096980736.0
img_frame_00014.jpg,31241600.0,1096238848.0
img_frame_00015.jpg,27895488.0,1095634432.0
img_frame_00016.jpg,32090304.0,1094141696.0
img_frame_00017.jpg,31685120.0,1093740800.0
img_frame_00018.jpg,24764800.0,1092475136.0
img_frame_00019.jpg,15698432.0,1090010880.0
img_frame_00020.jpg,11841408.0,1089501952.0
img_frame_00021.jpg,14111808.0,1089017856.0
img_frame_00022.jpg,12580800.0,1088114944.0
img_frame_00023.jpg,15648384.0,1085316096.0
img_frame_00024.jpg,32452736.0,1084535552.0
img_frame_00025.jpg,47030784.0,1084051712.0
img_frame_00026.jpg,50078528.0,1083791616.0
img_frame_00027.jpg,52863168.0,1083343360.0
img_frame_00028.jpg,58029376.0,1083335168.0
img_frame_00029.jpg,65937600.0,1084310016.0
img_frame_00030.jpg,75420096.0,1082022656.0
img_frame_00031.jpg,80387328.0,1082168064.0
img_frame_00032.jpg,81658496.0,1081892352.0
img_frame_00033.jpg,82603840.0,1081941248.0
img_frame_00034.jpg,84655936.0,1081708032.0
img_frame_00035.jpg,88519488.0,1081648384.0
img_frame_00036.jpg,96840000.0,1081531648.0
img_frame_00037.jpg,102476864.0,1081070336.0
img_frame_00038.jpg,107427584.0,1080165888.0
img_frame_00039.jpg,113133952.0,1079631616.0
img_frame_00040.jpg,115070528.0,1079048704.0
img_frame_00041.jpg,123795584.0,1079149568.0
img_frame_00042.jpg,130930752.0,1079103744.0
img_frame_00043.jpg,140644096.0,1078467840.0
img_frame_00044.jpg,150350912.0,1077048832.0
img_frame_00045.jpg,160264832.0,1077349632.0
img_frame_00046.jpg,168734976.0,1076081152.0
img_frame_00047.jpg,176434112.0,1072950464.0
img_frame_00048.jpg,190180928.0,1074221824.0
img_frame_00049.jpg,204257088.0,1076995072.0
img_frame_00050.jpg,226058752.0,1089369600.0
img_frame_00051.jpg,243959744.0,1091632640.0
img_frame_00052.jpg,255907840.0,1090659328.0
img_frame_00053.jpg,272897472.0,1086511360.0
img_frame_00054.jpg,302790912.0,1080432384.0
img_frame_00055.jpg,325563840.0,1072606784.0
img_frame_00056.jpg,323488064.0,1065462336.0
img_frame_00057.jpg,325174848.0,1065803200.0
img_frame_00058.jpg,342607680.0,1068320576.0
img_frame_00059.jpg,358696128.0,1072382912.0
img_frame_00060.jpg,370340928.0,1071587520.0
img_frame_00061.jpg,385371200.0,1066566080.0
img_frame_00062.jpg,406236352.0,1064154048.0
img_frame_00063.jpg,422113088.0,1059793600.0
img_frame_00064.jpg,435449792.0,1058868288.0
img_frame_00065.jpg,446979008.0,1060145728.0
img_frame_00066.jpg,458916672.0,1058375488.0
img_frame_00067.jpg,479382976.0,1060878784.0
img_frame_00068.jpg,500307776.0,1062251712.0
img_frame_00069.jpg,516663872.0,1061791040.0
img_frame_00070.jpg,527895488.0,1054996672.0
img_frame_00071.jpg,542089536.0,1060648896.0
img_frame_00072.jpg,553882688.0,1064540736.0
img_frame_00073.jpg,558987072.0,1072467136.0
img_frame_00074.jpg,558481600.0,1081105408.0
img_frame_00075.jpg,546524480.0,1064312896.0
img_frame_00076.jpg,548560448.0,1080179200.0
img_frame_00077.jpg,552319296.0,1092329984.0
img_frame_00078.jpg,552890816.0,1091948800.0
img_frame_00079.jpg,554131264.0,1093957632.0
img_frame_00080.jpg,553977792.0,1097481728.0
img_frame_00081.jpg,554806208.0,1101773312.0
img_frame_00082.jpg,554880064.0,1111440640.0
img_frame_00083.jpg,554974272.0,1120933376.0
img_frame_00084.jpg,555537856.0,1119251712.0
img_frame_00085.jpg,555454912.0,1127898368.0
img_frame_00086.jpg,555494208.0,1127621120.0
img_frame_00087.jpg,554682048.0,1125828608.0
img_frame_00088.jpg,550895680.0,1125207808.0
img_frame_00089.jpg,546182464.0,1127462656.0
img_frame_00090.jpg,543710016.0,1135929344.0
img_frame_00091.jpg,541419072.0,1132428800.0
img_frame_00092.jpg,531478848.0,1123282432.0
img_frame_00093.jpg,518452160.0,1116950016.0
img_frame_00094.jpg,516038720.0,1113693696.0
img_frame_00095.jpg,516796480.0,1115598848.0
img_frame_00096.jpg,516989376.0,1121271808.0
img_frame_00097.jpg,518136256.0,1118502912.0
img_frame_00098.jpg,510145344.0,1117171200.0
img_frame_00099.jpg,509183296.0,1116504064.0
img_frame_00100.jpg,507842752.0,1111252224.0
img_frame_00101.jpg,503389120.0,1107455744.0
img_frame_00102.jpg,503811776.0,1108747520.0
img_frame_00103.jpg,504067904.0,1110896896.0
img_frame_00104.jpg,501696320.0,1107079424.0
img_frame_00105.jpg,497307584.0,1098755328.0
img_frame_00106.jpg,490727744.0,1094501376.0
img_frame_00107.jpg,487939136.0,1090464512.0
img_frame_00108.jpg,491198912.0,1090692096.0
img_frame_00109.jpg,491230784.0,1093763584.0
img_frame_00110.jpg,491346624.0,1095251200.0
img_frame_00111.jpg,491599680.0,1089679616.0
img_frame_00112.jpg,491038144.0,1093097728.0
img_frame_00113.jpg,488163648.0,1091977216.0
img_frame_00114.jpg,487917888.0,1087227136.0
img_frame_00115.jpg,485253312.0,1085329408.0
img_frame_00116.jpg,485636928.0,1085585664.0
img_frame_00117.jpg,485737920.0,1087195392.0
img_frame_00118.jpg,484031552.0,1084967936.0
img_frame_00119.jpg,481362368.0,1080923648.0
img_frame_00120.jpg,476343744.0,1071283648.0
img_frame_00121.jpg,474611136.0,1067864000.0
img_frame_00122.jpg,474750784.0,1066195904.0
img_frame_00123.jpg,476358080.0,1066677696.0
img_frame_00124.jpg,477171136.0,1070615872.0
img_frame_00125.jpg,476610624.0,1071412288.0
img_frame_00126.jpg,476670656.0,1066569280.0
img_frame_00127.jpg,477445184.0,1071401920.0
img_frame_00128.jpg,474919744.0,1069667264.0
img_frame_00129.jpg,475412032.0,1066216384.0
img_frame_00130.jpg,474258496.0,1063534016.0
img_frame_00131.jpg,475036992.0,1063428544.0
img_frame_00132.jpg,475080768.0,1063833280.0
img_frame_00133.jpg,475839552.0,1063935808.0
img_frame_00134.jpg,475300416.0,1062647744.0
img_frame_00135.jpg,473729856.0,1061789376.0
img_frame_00136.jpg,473169856.0,1060155584.0
img_frame_00137.jpg,472926912.0,1059114432.0
img_frame_00138.jpg,473736768.0,1058831296.0
img_frame_00139.jpg,475214656.0,1058415552.0
img_frame_00140.jpg,476517184.0,1058321344.0
img_frame_00141.jpg,477926080.0,1057931712.0
img_frame_00142.jpg,478015296.0,1057019840.0
img_frame_00143.jpg,478693440.0,1056747584.0
img_frame_00144.jpg,477452608.0,1056373952.0
img_frame_00145.jpg,476417216.0,1056055488.0
img_frame_00146.jpg,477394624.0,1054399424.0
img_frame_00147.jpg,476765248.0,1054684096.0
