Quadro (imagem),min_val,max_val
img_frame_00000.jpg,0.0002274501312058419,0.9545245170593262
img_frame_00001.jpg,0.0027490935754030943,0.9548173546791077
img_frame_00002.jpg,0.0069528864696621895,0.9548824429512024
img_frame_00003.jpg,0.01325625367462635,0.9546176195144653
img_frame_00004.jpg,0.011065885424613953,0.9547644257545471
img_frame_00005.jpg,0.005017159041017294,0.9546404480934143
img_frame_00006.jpg,0.00850603450089693,0.9547532796859741
img_frame_00007.jpg,0.009047318249940872,0.9547972083091736
img_frame_00008.jpg,0.0046698045916855335,0.9547381401062012
img_frame_00009.jpg,0.01910179853439331,0.954723060131073
img_frame_00010.jpg,0.019672656431794167,0.955075204372406
img_frame_00011.jpg,0.02578340470790863,0.9551732540130615
img_frame_00012.jpg,0.03491922467947006,0.9550949931144714
img_frame_00013.jpg,0.04295267164707184,0.9549731612205505
img_frame_00014.jpg,0.04332800954580307,0.9547345638275146
img_frame_00015.jpg,0.03865571320056915,0.954552173614502
img_frame_00016.jpg,0.04445857182145119,0.9543346762657166
img_frame_00017.jpg,0.043903954327106476,0.9540925025939941
img_frame_00018.jpg,0.03432683274149895,0.9539903402328491
img_frame_00019.jpg,0.02177472971379757,0.9537827968597412
img_frame_00020.jpg,0.016428343951702118,0.9537607431411743
img_frame_00021.jpg,0.01957746408879757,0.9536852240562439
img_frame_00022.jpg,0.017459744587540627,0.9533722996711731
img_frame_00023.jpg,0.021722828969359398,0.9524838328361511
img_frame_00024.jpg,0.04465249180793762,0.9519236087799072
img_frame_00025.jpg,0.06533795595169067,0.9516512751579285
img_frame_00026.jpg,0.06953191012144089,0.9516342282295227
img_frame_00027.jpg,0.07339277863502502,0.9513952136039734
img_frame_00028.jpg,0.08051726967096329,0.9508861303329468
img_frame_00029.jpg,0.09139581769704819,0.9508556723594666
img_frame_00030.jpg,0.10448630154132843,0.9492017030715942
img_frame_00031.jpg,0.11077875643968582,0.9490616321563721
img_frame_00032.jpg,0.11251448094844818,0.9487223625183105
img_frame_00033.jpg,0.11387398093938828,0.9485449194908142
img_frame_00034.jpg,0.11670900881290436,0.948286771774292
img_frame_00035.jpg,0.12212011218070984,0.9475675821304321
img_frame_00036.jpg,0.1326853185892105,0.9463915824890137
img_frame_00037.jpg,0.14001476764678955,0.9443142414093018
img_frame_00038.jpg,0.14653943479061127,0.9423994421958923
img_frame_00039.jpg,0.15325111150741577,0.9404999613761902
img_frame_00040.jpg,0.15573754906654358,0.9385877847671509
img_frame_00041.jpg,0.16625814139842987,0.9367373585700989
img_frame_00042.jpg,0.1752927601337433,0.9340901374816895
img_frame_00043.jpg,0.1866511106491089,0.9308719635009766
img_frame_00044.jpg,0.19842985272407532,0.9268714189529419
img_frame_00045.jpg,0.20915311574935913,0.923388659954071
img_frame_00046.jpg,0.21848691999912262,0.9190043210983276
img_frame_00047.jpg,0.22622378170490265,0.9130485653877258
img_frame_00048.jpg,0.23936070501804352,0.9129983186721802
img_frame_00049.jpg,0.25377967953681946,0.9141463041305542
img_frame_00050.jpg,0.2761603593826294,0.9201982617378235
img_frame_00051.jpg,0.2903760075569153,0.9209616780281067
img_frame_00052.jpg,0.3004826009273529,0.9190245270729065
img_frame_00053.jpg,0.3150795102119446,0.9121152758598328
img_frame_00054.jpg,0.3453146815299988,0.9068766236305237
img_frame_00055.jpg,0.36544284224510193,0.9007842540740967
img_frame_00056.jpg,0.35661301016807556,0.8960647583007812
img_frame_00057.jpg,0.3577321171760559,0.8950455784797668
img_frame_00058.jpg,0.37203526496887207,0.8947641849517822
img_frame_00059.jpg,0.38389405608177185,0.8969929814338684
img_frame_00060.jpg,0.39274701476097107,0.8961437344551086
img_frame_00061.jpg,0.4045073390007019,0.8913615942001343
img_frame_00062.jpg,0.42155951261520386,0.8892472982406616
img_frame_00063.jpg,0.4347001612186432,0.8828656673431396
img_frame_00064.jpg,0.44482147693634033,0.8787364959716797
img_frame_00065.jpg,0.4524625241756439,0.8775723576545715
img_frame_00066.jpg,0.46090614795684814,0.8752180933952332
img_frame_00067.jpg,0.475362092256546,0.8745868802070618
img_frame_00068.jpg,0.49177512526512146,0.8755748271942139
img_frame_00069.jpg,0.5035613775253296,0.8757758140563965
img_frame_00070.jpg,0.5142810344696045,0.8707188367843628
img_frame_00071.jpg,0.5263379216194153,0.8705542087554932
img_frame_00072.jpg,0.5307337045669556,0.8707007765769958
img_frame_00073.jpg,0.5315611958503723,0.8737466335296631
img_frame_00074.jpg,0.5312163233757019,0.8785614967346191
img_frame_00075.jpg,0.523492157459259,0.8682800531387329
img_frame_00076.jpg,0.5250326991081238,0.875808596611023
img_frame_00077.jpg,0.5277438163757324,0.8817258477210999
img_frame_00078.jpg,0.5285716652870178,0.882857620716095
img_frame_00079.jpg,0.5296095013618469,0.8792792558670044
img_frame_00080.jpg,0.5297885537147522,0.8762791156768799
img_frame_00081.jpg,0.5305734276771545,0.8778484463691711
img_frame_00082.jpg,0.5307954549789429,0.882023811340332
img_frame_00083.jpg,0.5310425758361816,0.8899936676025391
img_frame_00084.jpg,0.5315600037574768,0.8863136172294617
img_frame_00085.jpg,0.5315550565719604,0.8886773586273193
img_frame_00086.jpg,0.5317030549049377,0.8886157274246216
img_frame_00087.jpg,0.5310186743736267,0.8862875699996948
img_frame_00088.jpg,0.5298090577125549,0.8843339681625366
img_frame_00089.jpg,0.5291975140571594,0.8859133720397949
img_frame_00090.jpg,0.5279701948165894,0.8909125924110413
img_frame_00091.jpg,0.5277185440063477,0.8886570930480957
img_frame_00092.jpg,0.5265665650367737,0.8821703791618347
img_frame_00093.jpg,0.520892322063446,0.8770211338996887
img_frame_00094.jpg,0.5198233723640442,0.8746598362922668
img_frame_00095.jpg,0.5184083580970764,0.8755612373352051
img_frame_00096.jpg,0.5175884962081909,0.8813814520835876
img_frame_00097.jpg,0.5181679129600525,0.878704845905304
img_frame_00098.jpg,0.516628086566925,0.8781613111495972
img_frame_00099.jpg,0.5173140168190002,0.8785701990127563
img_frame_00100.jpg,0.516159176826477,0.8755365610122681
img_frame_00101.jpg,0.5133497714996338,0.8721553683280945
img_frame_00102.jpg,0.5142308473587036,0.8732548952102661
img_frame_00103.jpg,0.513807475566864,0.8761759996414185
img_frame_00104.jpg,0.5129609704017639,0.8745253086090088
img_frame_00105.jpg,0.509787917137146,0.8714380860328674
img_frame_00106.jpg,0.5041372776031494,0.8678660988807678
img_frame_00107.jpg,0.5016177296638489,0.8625775575637817
img_frame_00108.jpg,0.5044099688529968,0.8625995516777039
img_frame_00109.jpg,0.504230260848999,0.8652703166007996
img_frame_00110.jpg,0.5055112838745117,0.8687410950660706
img_frame_00111.jpg,0.504919707775116,0.8664668798446655
img_frame_00112.jpg,0.5040350556373596,0.8666131496429443
img_frame_00113.jpg,0.5030957460403442,0.8663771152496338
img_frame_00114.jpg,0.50326007604599,0.8645089864730835
img_frame_00115.jpg,0.50038743019104,0.8622897267341614
img_frame_00116.jpg,0.5010367631912231,0.8624644875526428
img_frame_00117.jpg,0.502027690410614,0.864670991897583
img_frame_00118.jpg,0.5009461641311646,0.864294171333313
img_frame_00119.jpg,0.4985564351081848,0.8627544641494751
img_frame_00120.jpg,0.49407076835632324,0.8582315444946289
img_frame_00121.jpg,0.4935247302055359,0.8525217175483704
img_frame_00122.jpg,0.4939241409301758,0.8518577218055725
img_frame_00123.jpg,0.4948551654815674,0.8525224328041077
img_frame_00124.jpg,0.4951566457748413,0.8564780354499817
img_frame_00125.jpg,0.49443602561950684,0.8585125803947449
img_frame_00126.jpg,0.4944603741168976,0.8543477654457092
img_frame_00127.jpg,0.49501073360443115,0.8577575087547302
img_frame_00128.jpg,0.4929600656032562,0.8570209741592407
img_frame_00129.jpg,0.4932462275028229,0.8544768691062927
img_frame_00130.jpg,0.4924817979335785,0.8525197505950928
img_frame_00131.jpg,0.49333497881889343,0.8527738451957703
img_frame_00132.jpg,0.4932924211025238,0.8542184233665466
img_frame_00133.jpg,0.4936308264732361,0.8560601472854614
img_frame_00134.jpg,0.49307945370674133,0.8555306196212769
img_frame_00135.jpg,0.49178335070610046,0.8523298501968384
img_frame_00136.jpg,0.4914529025554657,0.8487244844436646
img_frame_00137.jpg,0.49129167199134827,0.8478065133094788
img_frame_00138.jpg,0.49182018637657166,0.8467216491699219
img_frame_00139.jpg,0.4926868677139282,0.8464152812957764
img_frame_00140.jpg,0.49361950159072876,0.8480450510978699
img_frame_00141.jpg,0.49449801445007324,0.85076504945755
img_frame_00142.jpg,0.49444442987442017,0.8487343788146973
img_frame_00143.jpg,0.4949814975261688,0.8455312848091125
img_frame_00144.jpg,0.49403101205825806,0.8492422103881836
img_frame_00145.jpg,0.49319300055503845,0.8487493395805359
img_frame_00146.jpg,0.4940830171108246,0.847070038318634
img_frame_00147.jpg,0.4934796690940857,0.8452721834182739
img_frame_00148.jpg,0.4935387074947357,0.8448074460029602
img_frame_00149.jpg,0.49354463815689087,0.8454992175102234
img_frame_00150.jpg,0.4926486909389496,0.8451236486434937
img_frame_00151.jpg,0.4929599463939667,0.8473003506660461
img_frame_00152.jpg,0.4931159019470215,0.8469327688217163
img_frame_00153.jpg,0.49246978759765625,0.8447277545928955
img_frame_00154.jpg,0.49250727891921997,0.8410728573799133
img_frame_00155.jpg,0.49307844042778015,0.8399928212165833
img_frame_00156.jpg,0.49243494868278503,0.8403031229972839
