Quadro (imagem),min_val,max_val
img_frame_00000.jpg,497551776.0,1000449728.0
img_frame_00001.jpg,497755104.0,1000440832.0
img_frame_00002.jpg,497720032.0,1000358656.0
img_frame_00003.jpg,497934720.0,1000272192.0
img_frame_00004.jpg,497821280.0,1000131456.0
img_frame_00005.jpg,498202688.0,999889984.0
img_frame_00006.jpg,498271488.0,999885632.0
img_frame_00007.jpg,498140288.0,999795520.0
img_frame_00008.jpg,497576064.0,999552384.0
img_frame_00009.jpg,497686368.0,999566656.0
img_frame_00010.jpg,498015936.0,999473024.0
img_frame_00011.jpg,498121536.0,999632128.0
img_frame_00012.jpg,498714816.0,999678272.0
img_frame_00013.jpg,498674368.0,999648384.0
img_frame_00014.jpg,498658016.0,999332032.0
img_frame_00015.jpg,498847680.0,999141056.0
img_frame_00016.jpg,498956416.0,998645952.0
img_frame_00017.jpg,498720320.0,998509632.0
img_frame_00018.jpg,498795744.0,998017408.0
img_frame_00019.jpg,497999232.0,997216448.0
img_frame_00020.jpg,497863200.0,997094144.0
img_frame_00021.jpg,497726624.0,996796096.0
img_frame_00022.jpg,497387840.0,996589120.0
img_frame_00023.jpg,496695488.0,995366464.0
img_frame_00024.jpg,496457600.0,994949120.0
img_frame_00025.jpg,496452608.0,994784640.0
img_frame_00026.jpg,496655360.0,994385408.0
img_frame_00027.jpg,496956256.0,994215552.0
img_frame_00028.jpg,497226176.0,993874688.0
img_frame_00029.jpg,497657088.0,993509248.0
img_frame_00030.jpg,497883488.0,991030720.0
img_frame_00031.jpg,497555616.0,990951360.0
img_frame_00032.jpg,497682368.0,990939456.0
img_frame_00033.jpg,497833024.0,990833600.0
img_frame_00034.jpg,498183520.0,990746496.0
img_frame_00035.jpg,499267520.0,990433344.0
img_frame_00036.jpg,500708288.0,990001920.0
img_frame_00037.jpg,502415264.0,989582400.0
img_frame_00038.jpg,503989408.0,989271808.0
img_frame_00039.jpg,506217376.0,988484928.0
img_frame_00040.jpg,509153536.0,987865664.0
img_frame_00041.jpg,514303776.0,987798720.0
img_frame_00042.jpg,521874048.0,987767936.0
img_frame_00043.jpg,525911968.0,987129344.0
img_frame_00044.jpg,531290688.0,986942976.0
img_frame_00045.jpg,538071808.0,986960192.0
img_frame_00046.jpg,542566528.0,986174144.0
img_frame_00047.jpg,547140864.0,985554688.0
img_frame_00048.jpg,548032576.0,986315584.0
img_frame_00049.jpg,550131328.0,987329280.0
